N1.AVG_Signal	N2.AVG_Signal	CQ1.AVG_Signal	CQ2.AVG_Signal	0.1%1.AVG_Signal	0.1%2.AVG_Signal
159.863	185.2069	178.9196	164.0139	151.1699	141.8234
132.6962	139.6781	140.6157	128.3695	121.584	121.0618
169.9693	168.4711	173.3386	163.6462	183.8336	182.4133
142.6495	141.1436	131.9045	146.8749	127.8391	144.1993
181.007	183.8988	198.9739	180.3741	171.8617	178.0197
154.2282	156.018	149.9815	147.0355	140.2849	134.6243
120.5318	157.4751	151.2902	132.08	122.7596	135.9437
156.599	150.9325	167.0124	139.199	133.9311	152.3667
2076.361	1892.802	966.6455	1151.124	1768.763	1957.379
93.68194	96.05766	84.80934	87.61964	85.96269	85.93378
128.5218	122.4988	206.8677	297.9004	137.6448	138.6124
191.9828	218.9941	177.8228	162.4929	177.4423	165.1845
1811.504	1785.638	719.4915	730.6171	958.7544	908.7271
4027.603	3875.723	826.3376	946.0948	1609.424	1875.521
1509.292	1385.118	1248.846	1090.319	947.36	1118.614
142.4467	143.3773	158.0443	147.3701	166.0464	146.9168
898.6553	904.6422	685.0482	637.55	510.6166	496.2517
198.6257	195.2448	199.8193	164.332	179.0354	180.9077
113.1094	124.5634	126.4588	120.5824	124.8367	117.6945
144.0337	142.2782	132.8458	137.8002	142.803	127.9835
137.105	135.1172	145.9948	133.6351	140.2473	130.2811
118.7942	122.3327	95.99629	105.914	94.76089	103.0064
288.4087	293.0588	199.3402	222.6847	223.2172	213.6439
1343.65	1183.562	1280.361	1278.88	1020.112	1061.68
110.7165	123.2569	125.2546	111.5235	107.4297	109.4054
126.3255	128.1655	112.7303	129.9729	123.2684	111.0655
5387.802	5243.345	3224.805	3953.335	3664.771	4072.202
182.4512	189.9097	185.9987	186.1735	178.7587	181.7198
191.9592	187.5838	195.1248	167.2942	184.307	175.0674
121.6702	153.3008	147.211	132.3681	126.8337	103.0092
146.1638	154.5342	137.1348	154.0556	144.0175	139.2199
127.2112	135.3478	149.605	124.81	122.5496	126.9792
1112.825	1067.86	1266.034	1294.345	825.3505	840.0394
162.7051	172.4112	169.2388	180.0147	170.2037	154.0462
8406.947	7882.427	5944.132	6623.493	10583.42	10952.75
4602.623	4079.438	3059.028	2951.354	2658.889	2805.871
210.586	229.8302	204.8568	203.5702	216.2579	180.7794
141.3447	133.0089	108.2935	120.7778	114.4033	138.1401
113.4308	124.7047	119.253	116.0419	117.9286	109.7429
1107.594	1086.41	1889.074	1487.126	659.7994	828.0734
216.5335	204.5133	206.3829	197.7056	221.4244	202.7512
171.1959	166.4195	150.0717	184.8897	160.5793	141.7633
254.7079	216.261	184.0065	193.0139	207.1073	195.4655
208.5299	242.9389	175.791	180.9204	178.7313	196.8196
818.7206	814.4842	706.7279	656.2756	524.1987	511.9085
98.82655	120.6221	106.1695	108.4243	111.7026	105.4403
183.3714	179.7925	189.9039	176.9886	177.3962	183.9736
149.0484	137.8819	124.762	155.1069	129.033	130.3093
120.1291	131.1712	226.7948	301.2382	161.0399	164.2517
183.3234	194.4849	207.4011	180.023	205.5182	202.1378
538.0374	572.3944	445.0773	445.1761	489.0008	527.0146
164.9155	152.8894	156.8018	154.0277	145.7979	148.3291
682.3093	817.7137	22173.96	24792.67	11310.88	10782.38
193.6342	205.0919	178.7087	180.173	174.6139	166.3398
195.1937	175.1889	196.0509	172.9451	180.8775	151.7329
530.6824	546.111	831.7939	906.327	569.257	491.3496
122.5858	130.6493	136.7447	127.2673	114.4913	122.9031
125.0525	130.6407	125.4611	111.1918	114.6225	102.7899
204.1376	196.7195	252.5555	277.3705	210.1567	224.9738
139.3964	133.065	112.4446	98.5039	113.7681	117.437
490.0576	497.3147	283.0959	343.8763	289.17	301.3256
177.0008	162.413	165.0343	161.8375	156.1927	144.3383
160.2985	162.0473	164.3163	171.7212	151.5572	163.7488
150.8283	178.9305	161.7106	149.8284	165.0197	150.4284
156.1474	143.6341	139.5322	142.7074	133.486	135.6481
1741.282	1688.61	785.7724	1010.325	885.437	949.8154
138.7359	162.2132	175.5705	146.5116	153.8792	156.673
135.5545	158.6206	144.0005	123.1209	141.034	139.8184
99.67874	103.9953	104.2766	94.20722	91.37799	88.12223
177.8359	176.3558	137.9295	147.1522	130.0174	129.1389
162.0647	174.6672	156.9959	159.099	169.5101	154.9503
123.7907	129.9371	95.31754	102.8571	101.9678	101.9284
183.9996	214.8586	192.1329	198.2614	204.9773	203
191.4969	156.0974	172.6278	174.5686	167.7003	159.6141
195.8259	169.3743	155.886	162.9161	160.7211	165.1439
122.8221	134.5654	135.6676	139.0282	147.2713	145.7038
1595.956	1539.987	1190.809	1056.897	1433.092	1464.984
170.2789	191.0213	211.6916	171.2054	167.5372	166.4415
658.2526	623.527	555.2125	490.4573	576.6763	488.5144
188.6932	180.6327	176.8754	174.3126	184.2388	189.5157
119.4816	148.6422	133.5932	122.3148	110.1004	135.5899
129.2878	139.2352	126.1852	120.3022	112.7359	126.9137
1203.19	1175.95	967.704	958.9451	1186.496	1340.194
2766.664	2483.311	4092.43	5664.899	3067.866	2753.135
157.2911	173.4276	147.7332	145.7346	139.1996	140.7295
153.3859	144.4268	144.5507	154.8427	150.1581	165.4966
972.1971	875.9562	377.6684	405.2433	586.3124	674.1396
262.511	291.5649	204.1884	223.5411	216.4394	219.5155
164.7335	157.4995	160.4792	142.1237	134.183	132.1498
139.8979	134.0283	136.7293	127.2469	121.5721	124.6431
138.602	142.8598	142.7124	122.8127	131.9647	146.3739
122.7914	129.9917	131.3135	114.96	113.5751	115.3167
149.5843	154.9395	147.8379	153.734	148.9032	153.9266
162.3662	147.5589	169.7566	147.811	163.8845	163.5662
490.0682	483.5764	1564.269	1845.118	1146.13	961.1021
189.6922	206.2371	203.0905	209.2521	193.4863	204.5172
17238.7	17667.3	16167.76	16799.84	14493.33	14487.64
138.9735	148.8512	140.5084	130.2116	148.9326	146.4502
127.0086	136.5003	137.4098	123.5451	117.3003	131.2928
238.3232	228.6006	204.4968	195.5304	198.3559	196.7139
118.5437	128.1535	132.0586	115.9421	118.9848	113.3271
187.8582	185.8936	183.4859	174.6095	157.8358	159.5605
88.40587	91.6045	96.35406	90.34032	104.3394	95.37836
178.3724	171.5063	183.3996	167.4279	138.8321	152.9447
128.9889	130.1303	132.3477	118.1447	128.7868	124.1688
384.8129	423.2908	249.8466	215.3114	458.1294	468.1929
128.9137	136.7294	154.6432	146.4041	152.1704	140.8768
261.222	245.3015	253.7763	266.6583	253.7145	272.6819
258.4562	283.5067	241.6132	213.5978	183.6932	216.3204
194.6123	170.0953	193.4934	182.0643	169.0386	161.054
1253.575	1279.603	1826.631	2207.79	919.689	901.8673
314.8475	296.6499	156.7226	161.9056	221.9646	228.2775
143.9833	132.6012	132.814	132.4435	119.8236	120.2207
149.7895	134.9856	139.0969	144.281	131.1007	117.7483
172.3705	151.3105	138.7465	149.0575	151.8739	127.7919
124.6981	121.0496	132.3467	115.6954	114.2122	112.0345
179.846	172.9642	169.4741	178.0498	171.8326	156.1054
244.6997	236.3744	220.4688	227.5403	234.3183	247.4963
171.8161	170.1246	155.2882	143.8384	157.3545	164.3444
171.7047	165.9619	167.2271	151.3385	169.6778	167.228
142.3063	145.759	147.5752	144.2532	128.9212	165.8871
118.5239	117.614	128.1694	139.8891	112.192	118.1247
159.0936	167.586	176.1349	166.3545	151.2554	162.4006
5357.82	5210.447	3992.674	4159.516	3481.94	3193.89
309.7056	281.215	275.0622	265.5547	243.4334	228.4872
166.4809	157.5335	166.3688	159.7019	133.991	143.886
254.7664	242.7818	239.6455	242.926	233.6605	230.3807
1864.283	2030.35	2724.847	2638.482	2241.111	2180.016
545.5618	489.1012	284.6447	346.2889	336.8953	359.7349
172.147	178.2468	178.1691	170.0798	171.2086	166.477
2743.994	2572.328	2734.048	2498.75	1673.029	1855.712
266.3505	241.8024	232.179	218.6152	234.314	230.0889
127.0417	123.0097	142.5503	141.193	128.8777	119.4053
161.1621	150.9149	146.931	141.8731	142.0516	130.3324
198.8465	195.1526	123.3217	148.3906	139.132	144.5767
140.0358	127.704	119.1962	129.5437	132.315	121.7201
186.4444	203.8109	177.0198	176.8243	183.6734	185.0151
109.9382	100.1796	101.2141	90.85075	93.32777	95.58421
136.3822	142.1456	153.7934	127.3544	132.5762	140.6559
144.2509	116.971	132.7644	151.1623	141.9586	134.5523
161.8347	166.2623	152.5463	133.297	140.2675	142.8522
205.6004	213.521	185.9129	196.4817	177.7883	192.0355
169.9775	150.0528	124.3993	144.9887	130.6553	160.398
126.2338	138.2995	139.546	138.1615	110.6241	118.7425
172.4485	181.2679	169.3068	146.6168	158.8964	142.8895
174.3799	202.0031	172.0862	185.5516	165.8951	150.6938
2434.031	2236.896	1692.345	1810.941	1653.998	1652.232
2290.81	2212.046	1025.655	1113.682	1375.966	1517.84
4105.838	3861.575	484.2022	450.8777	1942.377	2247.395
872.7166	1003.828	2708.748	3246.715	2237.632	2136.313
129.1321	154.7404	136.21	117.2911	110.2952	128.5996
1251.697	1145.429	1249.336	1389.062	1426.047	1399.833
1047.092	1120.013	708.2996	775.3039	957.7156	995.1735
176.0579	170.0107	171.4002	171.4399	150.1192	141.4333
106.2844	100.0795	95.03085	97.01688	89.85532	99.31634
324.4164	302.4033	227.3526	239.3959	228.8205	215.0554
303.377	280.3984	218.3522	201.4364	201.8033	236.5111
148.047	153.8103	165.3497	152.0873	145.8336	151.7084
108.0702	124.4599	135.4453	127.7576	122.7269	106.6487
146.1203	138.6692	141.9135	150.8076	131.3149	125.9991
135.5851	138.9634	141.0674	140.1432	137.0842	116.219
80.06541	82.08363	82.49574	70.22018	72.5763	81.71388
161.0759	169.9072	165.4498	153.2185	144.9376	146.8974
127.0523	122.9915	129.6675	132.1831	131.0078	126.3109
131.6427	150.2609	151.9605	147.5301	144.5227	139.2081
142.1854	145.3497	139.7297	138.7759	127.271	114.9998
133.8893	160.0541	145.8251	128.4322	129.0579	164.8356
199.8931	157.8684	149.2405	172.8134	115.9134	131.0029
151.5823	171.6876	145.384	179.6289	162.4979	173.9065
151.2903	165.8111	169.2591	146.2507	155.4012	140.0827
192.4193	214.5931	195.1653	206.5822	193.2514	185.1901
107.5973	101.9922	105.594	106.5558	116.4999	119.9427
412.4777	406.8243	350.5101	397.4087	338.1308	324.0555
15632.13	14992.25	17568.4	16521.22	15531.75	15861.18
7474.546	7089.046	8132.468	5723.338	6054.661	6445.743
148.7671	141.9615	142.9337	131.8003	120.3596	130.2896
184.2887	209.9664	210.8778	217.9608	214.7472	197.2131
151.4824	125.8378	126.3322	140.0688	130.4422	139.0082
225.2145	216.4315	228.3736	212.8367	318.8214	348.0183
114.8668	113.2442	109.6565	111.4515	91.77088	102.6126
366.1977	369.411	192.4962	239.7494	244.3749	253.9841
233.7882	243.8848	168.1693	173.8381	173.4256	182.5141
126.8801	123.5188	129.1843	127.4555	119.1037	123.4624
3379.248	3536.198	2564.804	2389.123	4172.108	3894.324
174.5013	184.5868	165.7207	182.5244	141.7356	153.12
144.7031	143.6831	147.528	142.7659	146.1338	127.6838
190.6519	178.2597	145.3525	137.2726	121.2532	125.3204
1097.973	1208.943	485.2954	561.5707	679.1008	590.2081
166.9442	163.1915	185.17	162.8487	149.7375	153.779
1884.717	1923.526	627.4797	329.0228	1024.705	1001.69
2981.768	2985.192	1834.043	2162.073	2402.028	2518.427
144.2282	150.0281	158.3984	151.4623	129.0114	134.8292
212.0127	185.5308	199.1068	187.5656	191.7757	191.7054
163.8082	155.4574	152.6248	169.4313	150.1694	156.0563
730.5975	689.8494	9159.98	9279.516	1098.572	1180.753
246.1608	230.2184	226.6712	211.0053	221.7226	189.3165
100.0983	121.2614	107.9193	118.2525	117.6973	111.2198
140.0429	141.9994	118.4848	137.3282	109.3661	132.6131
503.6313	488.431	215.3074	240.9792	249.0293	258.0652
150.1924	145.609	144.389	131.6827	138.9288	111.5412
154.182	167.8436	156.1633	149.6751	137.164	149.7001
177.6818	169.0632	168.1667	156.7088	166.7165	159.1241
160.5087	143.0142	138.8474	146.2253	148.9201	148.864
159.4147	164.503	154.4504	150.245	136.7344	141.7712
146.6919	153.6231	168.8186	129.8482	122.791	159.4928
162.6464	153.7675	161.6481	150.7818	138.8136	140.2114
135.1725	130.9338	123.9727	118.4142	143.6015	130.7596
159.2766	146.3309	134.153	145.9051	133.9215	136.0731
170.0381	174.1606	173.0789	174.5224	153.061	167.5394
202.4348	211.3893	193.7791	190.9276	169.7034	199.3495
774.3954	656.7111	210.6471	298.8873	355.0264	382.7753
149.7792	164.2187	125.3504	137.8645	133.7981	129.9318
179.176	187.8117	185.5428	174.6537	175.9998	164.4986
34960.57	34333.71	31306.42	30007.13	34079.28	34022.39
100.0933	86.87775	90.29902	87.14191	99.3657	86.73451
297.851	283.5374	307.0229	279.0783	359.7691	416.4858
109.7644	110.5331	108.6509	100.4427	100.6184	116.5327
150.9842	155.6351	146.7211	155.4693	137.4282	148.6987
152.0589	146.4877	153.277	114.6524	143.8514	139.4212
540.7122	492.2924	670.1976	472.8798	451.9581	521.8217
155.7472	183.5749	138.8913	136.381	148.0086	151.9997
196.2625	184.5371	179.2839	176.3009	183.0341	174.9674
391.4299	347.4681	144.2214	172.9779	220.1099	215.8068
240.3369	268.9062	221.9103	220.7821	209.5549	196.7603
129.3946	142.6603	140.0067	115.1901	122.3306	117.4196
164.309	149.8572	134.7566	162.4741	151.5989	150.0105
134.6747	131.6144	121.9231	124.0236	116.8768	142.0141
375.1115	391.1654	405.181	368.0879	357.0932	356.5502
137.2815	126.9788	146.7517	112.5744	148.3313	120.1782
1587.294	1667.063	473.236	603.3502	626.9675	579.9702
133.4174	124.8667	105.797	97.75618	119.4707	114.8738
3252.937	3239.684	3541.026	3078.129	2870.139	2684.587
193.571	198.1161	159.4635	184.3439	189.2244	187.9895
147.08	174.9101	164.8504	142.9282	137.7334	133.8171
232.9232	230.9793	224.9178	215.7579	190.2326	196.7243
10861.09	11009.38	9496.62	9338.653	10110.14	8525.873
132.3466	132.9407	133.115	135.1291	131.9075	134.3994
190.8575	213.7302	164.7825	196.871	165.9846	166.7056
165.7538	180.9074	152.3654	138.2403	152.8504	159.6508
147.7241	123.6238	144.4992	119.0952	126.4615	132.6469
161.2049	150.057	156.3811	141.1906	130.9974	139.0191
150.9503	150.0833	121.8739	122.3581	143.8373	133.9508
159.516	154.9815	190.8402	155.9978	154.5056	159.7806
185.6648	187.3523	187.8446	184.3142	177.0877	165.6262
196.8993	177.7381	199.7402	158.5616	168.3828	184.2603
301.4407	319.7645	229.3655	265.8602	344.8193	359.6104
151.7853	135.8419	122.1036	127.1723	127.5784	143.1375
167.4157	160.9476	280.1281	287.5484	349.4084	345.2246
174.3516	166.5677	168.5701	147.4344	125.2011	146.4464
189.3911	191.133	170.8833	172.0185	165.3323	167.5196
148.5621	151.6989	138.1422	124.0557	142.1602	138.4746
178.3078	173.511	173.6771	192.8387	174.1935	182.4771
194.3763	201.2882	209.6059	205.6263	151.9408	163.9627
303.448	289.391	430.6602	501.5843	315.601	293.6585
140.4252	117.825	121.6142	128.4917	109.605	118.9244
6722.698	7050.844	3970.856	2808.383	4952.479	5038.483
1800.08	1666.074	869.9794	1079.87	871.8178	895.5482
117.7429	129.8889	106.8394	115.6101	107.178	94.08817
635.056	713.1757	339.7252	426.0098	662.9404	686.3453
118.9348	132.8369	106.2676	129.2412	123.1772	120.7006
2458.594	2415.791	3892.181	4353.123	1770.378	1953.853
283.5535	269.2114	249.8143	232.174	219.8395	218.9843
173.7936	154.7683	174.5242	156.1498	149.0393	153.4686
539.4046	529.5569	628.4977	662.7155	428.2545	434.64
157.9738	165.7742	154.3537	177.9316	143.4767	142.1314
906.6748	829.4284	854.4814	965.9601	820.2437	724.3393
1327.086	1636.198	2307.448	1850.875	1261.9	1312.919
193.499	198.4034	195.5282	191.3671	198.7933	199.1927
198.1062	176.2967	159.7584	147.796	150.8974	161.3161
364.4699	434.697	177.4486	139.8857	273.5283	272.0932
166.8389	155.7109	151.7048	147.5655	138.6878	125.9173
172.034	196.5829	163.7017	165.0289	147.1264	173.3722
156.555	152.1477	167.9428	162.9141	159.908	142.4544
122.7198	121.0899	121.299	130.4818	129.5785	132.9942
369.3265	363.79	408.5269	355.0467	268.0977	265.7621
166.62	167.4671	161.6488	151.8057	160.5664	155.3074
148.736	168.1153	159.3324	150.1824	147.946	129.4814
146.5267	146.0487	235.4702	206.6003	142.3246	168.302
195.8194	159.2959	188.8193	163.6055	167.6619	178.5018
536.8093	491.6769	160.118	139.898	315.809	330.5396
161.9547	151.6065	163.6051	180.527	150.4011	159.9862
175.0011	140.1397	150.6435	143.6409	131.6857	135.4158
821.1387	721.6732	2216.835	1546.81	1277.449	1428.337
166.382	155.9636	157.7108	164.0466	116.6845	154.598
405.9138	351.8432	387.6432	415.3153	527.4401	512.4221
3384.006	3530.136	1028.283	771.8394	1433.165	1689.524
188.3871	202.0771	186.9989	179.0886	183.0818	183.9736
211.8171	199.7212	190.9188	183.431	178.9525	201.7704
114.0238	95.7315	105.7739	95.20092	85.12317	113.7684
146.4688	137.8251	142.6331	134.9255	135.8479	127.6623
189.8202	181.9616	149.7323	169.945	173.5854	183.7129
323.7079	331.0399	255.7369	231.1206	291.3238	336.0452
121.1639	107.4017	119.3989	119.5128	92.12157	103.4866
684.2178	635.1552	369.7393	395.7172	352.632	334.9594
148.7077	150.6105	148.1586	143.3285	137.0895	138.0561
127.1887	139.0464	130.9724	146.7203	132.0592	135.6242
163.1193	176.5822	157.5533	168.1618	135.1953	156.1559
159.8706	165.0808	157.4423	162.6937	140.564	158.081
213.1003	219.0654	209.5458	207.2583	187.9947	203.6392
4663.167	4646.243	4513.489	4065.309	3534.768	3786.46
2011.372	1739.966	1723.512	1795.594	1724.015	1688.604
147.4849	148.5372	159.2999	139.6457	155.2075	140.6808
452.6918	398.2686	279.9846	356.3932	326.4991	384.2738
130.7937	98.90887	109.3164	104.1769	100.9575	102.1711
153.3509	155.3261	257.6491	181.3748	164.8206	191.9897
132.6061	127.6037	124.9297	115.4163	113.9325	138.5266
167.2359	162.7189	160.8534	167.8204	129.6464	131.5131
134.7225	123.2292	280.3181	204.8394	428.3492	422.4871
181.1958	188.6814	176.3225	169.6939	173.2664	180.4939
121.6988	108.5254	98.14699	98.70444	113.0526	126.8689
769.6549	705.503	1062.483	1075.345	626.0181	666.6599
312.0726	271.8704	275.2823	274.7317	237.961	265.2759
135.0194	132.1722	136.0453	146.9486	132.1628	103.1837
2271.713	2340.184	1489.797	1277.869	1576.846	1542.755
94.63206	101.771	94.56682	93.32508	80.98728	86.84695
1282.955	1266.116	905.9069	953.6212	809.9692	831.3868
266.3698	301.3794	651.5353	745.627	364.408	309.8127
135.2716	123.0174	109.261	121.2555	129.9343	124.9236
163.3001	163.7605	174.6968	169.017	147.6768	126.3526
211.7255	219.7215	174.095	182.5947	185.1791	185.0025
158.4153	162.5154	151.8675	155.2419	142.6612	132.9937
426.8965	379.3762	218.167	229.0082	249.3247	246.919
2818.334	2641.988	937.6823	688.9205	2087.947	2120.157
4525.043	4387.954	4678.341	3161.24	3486.213	3599.852
2386.132	2473.923	2640.546	2530.277	1596.541	1575.121
2152.786	2012.137	727.8721	689.199	1244.419	1245.835
166.3989	167.8446	152.7511	173.6691	149.0312	142.4452
421.0715	383.6096	780.7335	639.8547	385.4539	373.2956
255.3352	221.4948	139.6287	114.017	287.3639	274.0574
177.9948	179.1158	142.204	157.7465	153.5042	150.7972
107.7586	107.4736	104.4198	107.9196	102.2229	112.0609
808.0805	874.8414	921.1246	1005.186	617.426	568.3273
516.1885	533.1783	426.897	399.5753	316.1772	326.8461
129.7272	135.3297	130.3489	134.1964	118.0938	114.2286
160.5243	149.9193	177.7081	150.9035	159.9109	149.7293
179.4392	181.957	174.5065	153.257	173.2257	174.6214
136.3458	136.6037	133.6282	120.0025	114.9834	152.0396
147.6989	141.5782	131.3808	127.9779	142.8565	141.9523
3576.904	3269.678	5837.229	6719.332	5519.926	5903.918
239.0533	230.347	158.1509	129.582	137.0791	138.6208
149.3648	132.8938	132.8957	141.5791	142.2438	137.0808
141.0781	153.6108	131.6093	142.1645	134.0616	122.9649
1736.41	1684.713	661.8225	965.4065	1267.397	1216.396
247.2057	253.5079	307.8974	282.4317	228.7123	247.7816
95.46127	104.2541	103.0771	85.56775	94.03664	96.2461
188.5876	203.9864	200.0123	175.7749	174.7139	187.5989
247.1194	230.706	242.7686	218.0236	212.9127	209.0082
262.9161	299.529	201.2952	219.4913	179.4139	172.6702
141.7578	161.3088	155.4632	124.5479	127.01	136.1667
2209.648	2167.958	718.8431	742.5311	1222.104	1137.112
118.8324	146.1147	160.7606	137.9147	149.3716	139.6318
307.1979	308.3226	325.2785	389.3215	338.6302	340.0024
142.7449	159.9113	169.5643	150.4942	145.286	141.513
149.3067	148.2059	143.8797	142.8786	132.7599	153.4126
157.5328	161.93	162.5179	163.3674	147.1443	159.3853
158.6868	159.2531	212.6056	221.8273	142.8482	149.7278
373.9647	412.095	254.3425	233.0791	348.2533	347.911
2994.573	2867.606	4000.298	4703	6662.471	6200.126
668.8829	621.6144	329.9968	358.7258	317.8536	315.8851
165.1416	160.9247	177.1095	163.9614	150.7	142.9869
174.356	134.9093	181.0511	168.7734	149.6207	150.464
321.3089	326.9875	219.4725	198.3887	285.2127	302.3587
175.5484	148.7526	157.5454	153.3313	151.0491	126.2799
159.4761	150.1161	160.8364	159.9474	142.8963	148.8017
200.9454	201.8423	196.7169	178.6756	180.9698	179.9778
